timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)","pm 1 (ug/m3)","pm 1 (Plume AQI)"
1668550076,"2022-11-15 22:07:56",0,160,,,0,13,0,0,,
1668550136,"2022-11-15 22:08:56",0,158,159.297,21.951439,0,13,150,44,8,21
1668550196,"2022-11-15 22:09:56",0,158,147.74837,19.71173,0,13,142,39,5,12
1668550256,"2022-11-15 22:10:56",0,160,143.55716,18.86223,0,13,140,38,8,20
1668550316,"2022-11-15 22:11:56",0,161,192.44986,17.104843,0,13,170,34,3,9
1668550376,"2022-11-15 22:12:56",0,157,129.2048,15.284069,0,13,131,31,5,12
1668550436,"2022-11-15 22:13:56",0,161,172.57735,14.282122,0,13,158,29,3,8
1668550496,"2022-11-15 22:14:56",0,159,3,2,0,13,3,4,1,3
1668550556,"2022-11-15 22:15:56",0,161,133.56555,19.756248,0,13,133,40,9,22
1668550616,"2022-11-15 22:16:56",0,160,178.88608,31.351587,0,13,162,63,8,19
1668550676,"2022-11-15 22:17:56",0,162,152.17067,23.644405,0,13,145,47,11,27
1668550736,"2022-11-15 22:18:56",0,161,3,2,0,13,3,4,1,3
1668550796,"2022-11-15 22:19:56",0,163,147.94232,34.288742,0,13,142,69,19,47
1668550856,"2022-11-15 22:20:56",0,164,3,2,0,13,3,4,1,3
1668550916,"2022-11-15 22:21:56",0,0,3,2,0,0,3,4,1,3
1668550976,"2022-11-15 22:22:56",0,164,3,2,0,13,3,4,1,3
1668551036,"2022-11-15 22:23:56",0,161,3,2,0,13,3,4,1,3
1668551096,"2022-11-15 22:24:56",0,162,,,0,13,0,0,,
1668551156,"2022-11-15 22:25:56",0,161,3,2,0,13,3,4,1,3
1668551216,"2022-11-15 22:26:56",0,162,135.03435,19.398367,0,13,134,39,6,16
1668551276,"2022-11-15 22:27:56",0,161,218.68753,40.549416,0,13,187,81,22,54
1668551336,"2022-11-15 22:28:56",0,161,149.34949,27.30198,0,13,143,55,12,29
1668551396,"2022-11-15 22:29:56",0,159,151.8687,31.750301,0,13,145,64,12,30
1668551456,"2022-11-15 22:30:56",0,162,128.43262,32.15985,0,13,130,64,20,51
1668551516,"2022-11-15 22:31:56",0,165,133.0188,34.269447,0,13,133,69,20,49
1668551576,"2022-11-15 22:32:56",0,161,3,2,0,13,3,4,1,3
1668551636,"2022-11-15 22:33:56",0,0,,,0,0,0,0,,
1668551696,"2022-11-15 22:34:56",0,160,182.28487,26.490011,0,13,164,53,12,30
1668551756,"2022-11-15 22:35:56",0,162,162.07294,40.90056,0,13,151,82,25,61
1668551816,"2022-11-15 22:36:56",0,161,3,2,0,13,3,4,1,3
1668551876,"2022-11-15 22:37:56",0,161,166.20676,41.95842,0,13,154,84,15,39
1668551936,"2022-11-15 22:38:56",0,162,140.3927,22.114914,0,13,138,44,8,20
1668551996,"2022-11-15 22:39:56",0,164,3,2,0,13,3,4,1,3
1668552056,"2022-11-15 22:40:56",0,159,3,2,0,13,3,4,1,3
1668552116,"2022-11-15 22:41:56",0,162,157.60834,22.469242,0,13,149,45,10,24
1668552176,"2022-11-15 22:42:56",0,162,151.11594,27.417389,0,13,144,55,15,38
1668552236,"2022-11-15 22:43:56",0,161,116.33108,31.656122,0,13,123,63,13,33
1668552296,"2022-11-15 22:44:56",0,161,179.21216,23.188845,0,13,162,46,5,12
1668552356,"2022-11-15 22:45:56",0,161,3,2,0,13,3,4,1,3
1668552416,"2022-11-15 22:46:56",0,161,143.01256,28.146252,0,13,139,56,16,39
1668552476,"2022-11-15 22:47:56",0,164,65.82803,38.712456,0,13,76,77,25,62
1668552536,"2022-11-15 22:48:56",0,160,139.47939,26.222363,0,13,137,52,12,29
1668552596,"2022-11-15 22:49:56",0,161,82.41579,31.797398,0,13,102,64,18,44
1668552656,"2022-11-15 22:50:56",0,158,123.914116,28.509346,0,13,127,57,18,44
1668552716,"2022-11-15 22:51:56",0,160,157.37122,19.81874,0,13,148,40,6,15
1668552776,"2022-11-15 22:52:56",0,162,125.50762,19.363104,0,13,128,39,5,13
1668552836,"2022-11-15 22:53:56",0,163,173.77379,21.701292,0,13,159,43,8,21
1668552896,"2022-11-15 22:54:56",0,167,,,0,13,0,0,,
1668552956,"2022-11-15 22:55:56",0,165,3,2,0,13,3,4,1,3
1668553016,"2022-11-15 22:56:56",0,166,3,2,0,13,3,4,1,3
1668553076,"2022-11-15 22:57:56",0,166,181.16663,28.673271,0,13,163,57,12,30
1668553136,"2022-11-15 22:58:56",0,0,,,0,0,0,0,,
1668553197,"2022-11-15 22:59:57",0,164,136.47528,21.391272,0,13,135,43,9,22
1668553257,"2022-11-15 23:00:57",0,167,163.36497,20.36961,0,13,152,41,9,22
1668553317,"2022-11-15 23:01:57",0,167,153.02846,28.558584,0,13,146,57,16,40
1668553377,"2022-11-15 23:02:57",0,163,131.82436,29.246777,0,13,132,58,19,46
1668553437,"2022-11-15 23:03:57",0,166,140.2667,19.00268,0,13,138,38,7,17
1668553497,"2022-11-15 23:04:57",0,167,127.735115,32.464943,0,13,130,65,22,56
1668553557,"2022-11-15 23:05:57",0,166,152.0329,31.218712,0,13,145,62,16,41
1668553617,"2022-11-15 23:06:57",0,161,175.31654,21.128496,0,13,160,42,6,14
1668553677,"2022-11-15 23:07:57",0,163,168.7973,23.965464,0,13,155,48,10,25
1668553737,"2022-11-15 23:08:57",0,165,3,2,0,13,3,4,1,3
1668553797,"2022-11-15 23:09:57",0,165,3,2,0,13,3,4,1,3
1668553857,"2022-11-15 23:10:57",0,163,3,2,0,13,3,4,1,3
1668554037,"2022-11-15 23:13:57",0,165,135.91367,20.993433,0,13,135,42,7,16
1668554096,"2022-11-15 23:14:56",0,164,,,0,13,0,0,,
1668554157,"2022-11-15 23:15:57",0,163,193.1996,20.682066,0,13,171,41,4,10
1668554217,"2022-11-15 23:16:57",0,163,170.32643,28.753323,0,13,156,58,12,31
1668554277,"2022-11-15 23:17:57",0,163,72.07846,31.396648,0,13,87,63,18,45
1668554337,"2022-11-15 23:18:57",0,164,3,2,0,13,3,4,1,3
1668554397,"2022-11-15 23:19:57",0,160,135.22998,26.96468,0,13,135,54,11,27
1668554457,"2022-11-15 23:20:57",0,164,190.86061,21.545898,0,13,169,43,8,20
1668554517,"2022-11-15 23:21:57",0,162,150.80081,19.812017,0,13,144,40,5,14
1668554577,"2022-11-15 23:22:57",0,161,,,0,13,0,0,,
1668554637,"2022-11-15 23:23:57",0,159,3,2,0,13,3,4,1,3
1668554697,"2022-11-15 23:24:57",0,161,3,2,0,13,3,4,1,3
1668554757,"2022-11-15 23:25:57",0,0,68.16287,17.274094,0,0,80,35,,
1668554816,"2022-11-15 23:26:56",0,160,92.859955,23.443167,0,13,108,47,12,31
1668554876,"2022-11-15 23:27:56",0,160,150.11534,23.956242,0,13,144,48,10,26
1668554934,"2022-11-15 23:28:54",0,159,125.601425,22.218624,0,13,129,44,12,30
1668554936,"2022-11-15 23:28:56",0,0,,,0,0,0,0,,
1668554994,"2022-11-15 23:29:54",0,162,154.99106,31.482468,0,13,147,63,14,34
1668555054,"2022-11-15 23:30:54",0,162,183.17404,18.704063,0,13,164,37,3,8
1668555114,"2022-11-15 23:31:54",0,163,137.66815,27.360348,0,13,136,55,15,37
1668555174,"2022-11-15 23:32:54",0,162,168.40651,25.691284,0,13,155,51,10,25
1668555234,"2022-11-15 23:33:54",0,164,150.10153,20.622246,0,13,144,41,8,21
1668555294,"2022-11-15 23:34:54",0,164,180.50392,30.219532,0,13,163,60,13,33
1668555354,"2022-11-15 23:35:54",0,162,163.58086,17.117414,0,13,152,34,6,14
1668555414,"2022-11-15 23:36:54",0,163,,,0,13,0,0,10,24
1668555477,"2022-11-15 23:37:57",0,166,145.9424,13.048268,0,13,141,26,3,8
1668555657,"2022-11-15 23:40:57",0,0,152.55394,25.400246,0,0,145,51,,
1668555717,"2022-11-15 23:41:57",0,0,,,0,0,0,0,,
1668555777,"2022-11-15 23:42:57",0,160,143.01062,21.266155,0,13,139,43,7,17
1668555837,"2022-11-15 23:43:57",0,162,85.23602,33.79895,0,13,103,68,20,49
1668555897,"2022-11-15 23:44:57",0,161,115.82716,34.542828,0,13,122,69,19,47
1668555957,"2022-11-15 23:45:57",0,160,3,2,0,13,3,4,1,3
1668556017,"2022-11-15 23:46:57",1,165,,,1,13,0,0,,
1668556076,"2022-11-15 23:47:56",1,162,132.41228,31.435047,1,13,133,63,19,49
1668556136,"2022-11-15 23:48:56",1,161,138.23848,26.001284,1,13,136,52,14,35
1668556196,"2022-11-15 23:49:56",1,159,187.0148,34.964985,1,13,167,70,17,43
1668556256,"2022-11-15 23:50:56",2,0,,,2,0,0,0,,
1668556317,"2022-11-15 23:51:57",2,0,,,2,0,0,0,,
1668556377,"2022-11-15 23:52:57",0,156,,2,0,12,0,4,1,3
1668556437,"2022-11-15 23:53:57",2,158,85.29143,31.333057,2,13,103,63,17,43
1668556497,"2022-11-15 23:54:57",1,158,140.83269,24.778515,1,13,138,50,15,37
1668556557,"2022-11-15 23:55:57",1,0,89.415665,23.146206,1,0,106,46,14,36
1668556617,"2022-11-15 23:56:57",1,157,3,2,1,13,3,4,1,3
1668556677,"2022-11-15 23:57:57",0,160,135.1084,28.317947,0,13,134,57,13,34
1668557276,"2022-11-16 00:07:56",2,0,,,2,0,0,0,,
1668557278,"2022-11-16 00:07:58",0,0,3,2,0,0,3,4,1,3
1668557336,"2022-11-16 00:08:56",2,158,99.29627,18.562136,2,13,112,37,8,19
1668557396,"2022-11-16 00:09:56",2,159,194.56535,23.76415,2,13,172,48,5,13
1668557456,"2022-11-16 00:10:56",0,162,165.02983,21.51236,0,13,153,43,10,26
1668557516,"2022-11-16 00:11:56",2,158,3,2,2,13,3,4,1,3
1668557576,"2022-11-16 00:12:56",2,157,176.52249,23.938992,2,13,160,48,10,24
1668557636,"2022-11-16 00:13:56",2,157,114.03593,22.234911,2,13,121,44,12,29
1668557696,"2022-11-16 00:14:56",2,159,3,2,2,13,3,4,1,3
1668557756,"2022-11-16 00:15:56",2,157,162.54994,27.420612,2,13,152,55,12,31
1668557816,"2022-11-16 00:16:56",2,158,160.9592,22.427662,2,13,151,45,11,28
1668557878,"2022-11-16 00:17:58",2,156,192.14793,29.097397,2,12,170,58,12,31
1668557938,"2022-11-16 00:18:58",2,158,,,2,13,0,0,,
1668557998,"2022-11-16 00:19:58",2,157,104.44676,17.838886,2,13,115,36,9,22
1668559017,"2022-11-16 00:36:57",3,153,121.51833,19.205473,3,12,126,38,7,18
1668559077,"2022-11-16 00:37:57",2,154,3,2,2,12,3,4,1,3
1668559137,"2022-11-16 00:38:57",2,154,151.40805,25.976837,2,12,145,52,11,28
1668559197,"2022-11-16 00:39:57",3,154,136.45212,21.055687,3,12,135,42,10,24
1668559257,"2022-11-16 00:40:57",2,156,3,2,2,12,3,4,1,3
1668559317,"2022-11-16 00:41:57",3,159,91.92522,27.72834,3,13,107,55,17,43
1668559377,"2022-11-16 00:42:57",2,155,3,2,2,12,3,4,1,3
1668559437,"2022-11-16 00:43:57",2,156,200.99596,31.475422,2,12,176,63,10,24
1668559497,"2022-11-16 00:44:57",3,157,123.00581,36.0537,3,13,127,72,23,58
1668559557,"2022-11-16 00:45:57",3,154,3,2,3,12,3,4,1,3
1668559617,"2022-11-16 00:46:57",3,156,119.49901,16.89601,3,12,125,34,7,17
1668559678,"2022-11-16 00:47:58",3,155,165.97948,15.697058,3,12,154,31,4,11
1668559738,"2022-11-16 00:48:58",4,158,149.04655,33.966274,4,13,143,68,18,45
1668560038,"2022-11-16 00:53:58",0,0,3,2,0,0,3,4,1,3
1668560091,"2022-11-16 00:54:51",0,155,128.59125,22.01144,0,12,130,44,10,24
1668560157,"2022-11-16 00:55:57",3,154,80.87311,31.280087,3,12,101,63,16,39
1668560217,"2022-11-16 00:56:57",3,0,,,3,0,0,0,,
1668560277,"2022-11-16 00:57:57",4,153,142.84851,22.789612,4,12,139,46,6,15
1668560338,"2022-11-16 00:58:58",5,154,149.65388,37.660423,4,12,144,75,20,49
1668560398,"2022-11-16 00:59:58",3,153,132.06229,32.233967,3,12,133,64,13,32
1668560458,"2022-11-16 01:00:58",4,150,175.14452,33.149876,4,12,159,66,15,37
1668560518,"2022-11-16 01:01:58",4,152,146.3474,30.12461,4,12,141,60,9,21
1668560578,"2022-11-16 01:02:58",0,0,60.917984,39.25026,0,0,68,79,23,56
1668560638,"2022-11-16 01:03:58",5,151,,,5,12,0,0,16,41
1668560698,"2022-11-16 01:04:58",5,152,183.2391,28.0253,4,12,165,56,11,27
1668560758,"2022-11-16 01:05:58",5,153,151.68956,32.002316,4,12,145,64,16,40
1668560818,"2022-11-16 01:06:58",5,151,27.04617,26.04617,4,12,27,52,15,37
1668560878,"2022-11-16 01:07:58",4,150,3,2,4,12,3,4,1,3
1668560938,"2022-11-16 01:08:58",5,152,134.5947,21.205933,4,12,134,42,9,22
1668560998,"2022-11-16 01:09:58",4,157,205.40321,27.975115,4,13,178,56,5,12
1668561058,"2022-11-16 01:10:58",5,155,3,2,4,12,3,4,1,3
1668561118,"2022-11-16 01:11:58",5,152,84.03262,30.397823,4,12,103,61,16,40
1668561178,"2022-11-16 01:12:58",5,152,138.85568,24.798092,4,12,137,50,10,26
1668561238,"2022-11-16 01:13:58",5,152,3,2,4,12,3,4,1,3
1668561298,"2022-11-16 01:14:58",5,153,3,2,4,12,3,4,1,3
1668561358,"2022-11-16 01:15:58",5,152,137.83241,37.418274,4,12,136,75,15,38
1668561418,"2022-11-16 01:16:58",5,153,79.93606,43.44025,5,12,100,87,27,67
1668561478,"2022-11-16 01:17:58",5,154,3,2,4,12,3,4,1,3
1668561538,"2022-11-16 01:18:58",5,152,97.84363,38.045795,5,12,111,76,23,57
1668561598,"2022-11-16 01:19:58",5,151,156.88776,40.435585,5,12,148,81,18,44
1668561658,"2022-11-16 01:20:58",5,153,3,2,4,12,3,4,1,3
1668561718,"2022-11-16 01:21:58",5,153,115.40143,42.259323,5,12,122,85,21,53
1668561778,"2022-11-16 01:22:58",5,151,112.30705,22.70794,5,12,120,45,13,32
1668561838,"2022-11-16 01:23:58",5,154,3,2,5,12,3,4,1,3
1668561898,"2022-11-16 01:24:58",6,154,177.60774,29.871695,6,12,161,60,10,26
1668561958,"2022-11-16 01:25:58",5,154,148.93118,59.580517,5,12,143,110,34,84
1668562018,"2022-11-16 01:26:58",6,0,,,6,0,0,0,,
1668562078,"2022-11-16 01:27:58",6,154,31.213484,25.893936,6,12,31,52,11,27
1668562138,"2022-11-16 01:28:58",6,151,145.3735,43.609123,6,12,141,87,22,55
1668562198,"2022-11-16 01:29:58",6,152,3,2,6,12,3,4,1,3
1668562258,"2022-11-16 01:30:58",8,151,71.918,33.624672,8,12,87,67,22,55
1668562318,"2022-11-16 01:31:58",8,148,59.47188,48.90706,8,12,66,98,26,65
1668562378,"2022-11-16 01:32:58",8,149,100.85889,22.58842,8,12,113,45,6,14
1668562438,"2022-11-16 01:33:58",8,150,53.731213,45.824635,8,12,56,92,26,66
1668562498,"2022-11-16 01:34:58",9,147,67.35692,31.896572,8,12,79,64,12,31
1668562558,"2022-11-16 01:35:58",10,146,74.95206,40.87072,9,12,92,82,19,48
1668562618,"2022-11-16 01:36:58",10,0,,,9,0,0,0,,
1668562678,"2022-11-16 01:37:58",10,145,3,2,9,12,3,4,1,3
1668562738,"2022-11-16 01:38:58",11,144,64.208595,48.099396,10,12,74,96,25,62
1668562798,"2022-11-16 01:39:58",11,144,97.73866,60.559937,10,12,111,111,33,82
1668562858,"2022-11-16 01:40:58",11,144,62.531612,44.89525,10,12,71,90,24,61
1668562918,"2022-11-16 01:41:58",12,143,73.99382,40.162926,11,11,90,80,16,41
1668562978,"2022-11-16 01:42:58",13,149,80.13214,49.51998,13,12,100,99,22,55
1668563038,"2022-11-16 01:43:58",14,143,46.258663,42.829006,13,11,46,86,21,52
1668563098,"2022-11-16 01:44:58",14,138,67.81607,48.29336,13,11,80,97,25,62
1668563158,"2022-11-16 01:45:58",15,135,52.036198,49.40043,14,11,53,99,27,69
1668563218,"2022-11-16 01:46:58",15,135,98.727615,30.596798,14,11,112,61,9,23
1668563278,"2022-11-16 01:47:58",14,135,86.812416,65.68707,13,11,104,116,40,101
1668563338,"2022-11-16 01:48:58",14,137,101.80864,51.011856,13,11,114,101,24,60
1668563398,"2022-11-16 01:49:58",14,137,78.86097,51.85348,13,11,98,102,24,61
1668563458,"2022-11-16 01:50:58",15,138,104.54678,35.0777,14,11,115,70,15,38
1668563518,"2022-11-16 01:51:58",15,138,92.61716,52.898773,14,11,108,103,24,61
1668563578,"2022-11-16 01:52:58",14,139,80.00677,51.28323,13,11,100,101,25,63
1668563638,"2022-11-16 01:53:58",14,137,74.20442,54.49369,13,11,90,104,28,70
1668563698,"2022-11-16 01:54:58",14,137,71.62577,37.465576,13,11,86,75,18,45
1668563758,"2022-11-16 01:55:58",0,139,57.33325,49.74673,0,11,62,99,27,67
1668563818,"2022-11-16 01:56:58",16,134,73.96529,57.021683,15,11,90,107,30,74
1668563878,"2022-11-16 01:57:58",17,129,84.52751,59.71626,16,10,103,110,33,81
1668563938,"2022-11-16 01:58:58",18,128,80.81942,52.88233,17,10,101,103,27,68
1668563998,"2022-11-16 01:59:58",18,130,93.261986,62.431362,17,10,108,112,35,87
1668564058,"2022-11-16 02:00:58",18,126,60.540882,54.680836,17,10,68,105,30,76
1668564118,"2022-11-16 02:01:58",18,125,75.009026,60.79216,17,10,92,111,34,84
1668564178,"2022-11-16 02:02:58",18,126,73.086845,56.61646,17,10,88,107,29,71
1668564238,"2022-11-16 02:03:58",18,125,62.997894,36.508408,17,10,72,73,13,32
1668564298,"2022-11-16 02:04:58",19,123,70.779755,64.558235,18,10,85,115,37,93
1668564358,"2022-11-16 02:05:58",0,126,87.041794,57.724976,0,10,104,108,30,74
1668564418,"2022-11-16 02:06:58",21,124,76.80473,63.01457,20,10,95,113,36,91
1668564478,"2022-11-16 02:07:58",21,123,90.112,58.87635,20,10,106,109,32,80
1668564538,"2022-11-16 02:08:58",19,124,59.068638,55.288155,18,10,65,105,31,76
1668564598,"2022-11-16 02:09:58",20,124,52.652046,51.652046,19,10,54,102,27,68
1668564658,"2022-11-16 02:10:58",20,121,58.98955,55.620857,19,10,65,106,30,75
1668564718,"2022-11-16 02:11:58",20,123,66.35855,52.040665,19,10,77,102,26,64
1668564778,"2022-11-16 02:12:58",21,123,61.175533,60.175533,20,10,69,110,34,86
1668564838,"2022-11-16 02:13:58",22,123,,,21,10,0,0,,
1668564898,"2022-11-16 02:14:58",21,123,64.88978,56.641525,20,10,75,107,31,78
1668564958,"2022-11-16 02:15:58",0,0,72.13427,64.990616,0,0,87,115,38,96
1668565018,"2022-11-16 02:16:58",22,122,66.49924,55.415936,21,10,77,105,29,73
1668565078,"2022-11-16 02:17:58",23,0,69.50375,55.221397,22,0,83,105,28,71
1668565138,"2022-11-16 02:18:58",23,125,94.322426,65.281525,22,10,109,115,37,92
1668565198,"2022-11-16 02:19:58",23,122,112.94492,73.56445,22,10,121,124,43,109
1668565258,"2022-11-16 02:20:58",0,123,,,0,10,0,0,,
1668565259,"2022-11-16 02:20:59",23,0,,,22,0,0,0,,
1668565319,"2022-11-16 02:21:59",24,122,66.24932,63.967064,23,10,77,114,37,93
1668565379,"2022-11-16 02:22:59",23,122,79.25238,64.45989,22,10,99,114,36,91
1668565439,"2022-11-16 02:23:59",23,120,99.18654,72.744675,22,10,112,123,44,110
1668565499,"2022-11-16 02:24:59",23,123,99.27759,80.60045,22,10,112,131,50,25
1668565559,"2022-11-16 02:25:59",0,119,79.695114,65.62751,0,10,99,116,38,96
1668565619,"2022-11-16 02:26:59",24,120,65.62627,57.31421,23,10,76,107,30,75
1668565679,"2022-11-16 02:27:59",24,120,89.40646,74.35612,23,10,106,124,47,117
1668565739,"2022-11-16 02:28:59",24,120,152.40717,93.6841,23,10,145,144,63,36
1668565799,"2022-11-16 02:29:59",23,120,126.165474,83.59253,22,10,129,134,55,29
1668565859,"2022-11-16 02:30:59",24,119,119.9126,75.26971,23,10,125,125,46,115
1668565919,"2022-11-16 02:31:59",23,119,99.1895,57.372902,22,10,112,107,31,77
1668565979,"2022-11-16 02:32:59",0,121,131.0842,65.28963,0,10,132,115,36,90
1668566039,"2022-11-16 02:33:59",24,121,96.24599,59.5383,23,10,110,110,30,76
1668566099,"2022-11-16 02:34:59",24,119,127.725494,63.447372,23,10,130,113,33,84
1668566159,"2022-11-16 02:35:59",24,119,106.732635,71.52739,23,10,117,122,43,108
1668566219,"2022-11-16 02:36:59",24,119,77.47952,75.456085,23,10,96,125,48,121
1668566279,"2022-11-16 02:37:59",24,117,75.25029,66.742966,24,9,92,117,40,101
1668566339,"2022-11-16 02:38:59",24,117,105.23396,64.34225,23,9,116,114,34,85
1668566399,"2022-11-16 02:39:59",24,0,84.72912,73.86119,23,0,103,124,47,118
1668566459,"2022-11-16 02:40:59",24,118,89.24983,62.24331,23,9,106,112,35,87
1668566519,"2022-11-16 02:41:59",24,118,116.31122,72.77561,24,9,123,123,46,115
1668566579,"2022-11-16 02:42:59",24,120,,,24,10,0,0,,
1668566639,"2022-11-16 02:43:59",24,115,111.79739,66.95676,23,9,120,117,38,94
1668566699,"2022-11-16 02:44:59",24,117,63.04196,62.04196,25,9,72,112,36,91
1668566759,"2022-11-16 02:45:59",24,117,107.892914,65.605286,25,9,117,116,37,92
1668566819,"2022-11-16 02:46:59",0,116,90.296646,59.445877,0,9,106,109,32,79
1668566879,"2022-11-16 02:47:59",24,0,,,25,0,0,0,,
1668566939,"2022-11-16 02:48:59",24,116,58.74906,57.538902,25,9,65,108,32,80
1668566999,"2022-11-16 02:49:59",24,116,74.27014,59.144592,25,9,90,109,34,85
1668567059,"2022-11-16 02:50:59",25,116,104.59391,63.928856,26,9,115,114,36,91
1668567119,"2022-11-16 02:51:59",24,117,137.31198,75.114426,25,9,136,125,45,111
1668567299,"2022-11-16 02:54:59",0,0,69.82493,67.01634,0,0,83,117,,
1668567359,"2022-11-16 02:55:59",25,114,80.757385,62.731907,26,9,100,113,36,91
1668567419,"2022-11-16 02:56:59",25,115,86.98967,52.17955,26,9,104,102,26,66
1668567479,"2022-11-16 02:57:59",25,115,94.00319,52.88513,26,9,109,103,25,63
1668567539,"2022-11-16 02:58:59",25,115,86.83254,45.445232,26,9,104,91,18,44
1668567599,"2022-11-16 02:59:59",0,115,68.36061,53.93059,0,9,81,104,29,72
1668567659,"2022-11-16 03:00:59",25,113,47.866726,46.866726,26,9,48,94,23,57
1668567719,"2022-11-16 03:01:59",25,114,,63.62877,26,9,0,114,39,98
1668567779,"2022-11-16 03:02:59",25,0,,,26,0,0,0,,
1668567780,"2022-11-16 03:03:00",0,113,52.351357,51.351357,0,9,54,101,27,68
1668567839,"2022-11-16 03:03:59",0,113,52.405586,51.405586,0,9,54,101,28,71
1668567840,"2022-11-16 03:04:00",26,0,,,27,0,0,0,,
1668567899,"2022-11-16 03:04:59",26,112,71.47975,47.170914,27,9,86,94,21,52
1668567959,"2022-11-16 03:05:59",26,112,67.14463,66.14463,27,9,79,116,40,101
1668568019,"2022-11-16 03:06:59",26,112,128.36087,66.68808,27,9,130,117,37,93
1668568079,"2022-11-16 03:07:59",27,114,105.42586,61.215702,28,9,116,111,31,79
1668568139,"2022-11-16 03:08:59",26,115,81.49176,73.77806,27,9,101,124,47,116
1668568199,"2022-11-16 03:09:59",26,112,51.632656,49.25888,27,9,53,99,26,64
1668568259,"2022-11-16 03:10:59",27,113,108.85727,63.690357,28,9,118,114,35,87
1668568319,"2022-11-16 03:11:59",26,114,66.813255,55.515694,27,9,78,106,31,77
1668568379,"2022-11-16 03:12:59",26,0,,,27,0,0,0,,
1668568440,"2022-11-16 03:14:00",25,115,94.92401,66.218475,26,9,109,116,39,98
1668568500,"2022-11-16 03:15:00",25,0,,,26,0,0,0,,
1668568680,"2022-11-16 03:18:00",25,120,48.393787,47.106537,25,10,48,94,24,59
1668568740,"2022-11-16 03:19:00",24,123,85.1691,44.002415,24,10,103,88,18,46
1668568800,"2022-11-16 03:20:00",25,120,187.52803,52.174267,25,10,167,102,21,53
1668568860,"2022-11-16 03:21:00",25,125,153.28369,45.835747,25,10,146,92,19,46
1668568920,"2022-11-16 03:22:00",0,126,75.08379,53.289032,0,10,92,103,28,69
1668568978,"2022-11-16 03:22:58",25,0,,,25,0,0,0,,
1668568980,"2022-11-16 03:23:00",0,133,,,0,11,0,0,,
1668569040,"2022-11-16 03:24:00",24,0,,,24,0,0,0,,
1668569160,"2022-11-16 03:26:00",29,943,186.57358,25.867743,31,60,167,52,10,25
1668569220,"2022-11-16 03:27:00",19,2142,65.489,19.172798,18,101,76,38,11,26
1668569280,"2022-11-16 03:28:00",4,2528,183.03154,34.876507,3,107,164,70,18,44
1668569340,"2022-11-16 03:29:00",0,2489,146.51431,20.98773,0,106,142,42,9,24
1668569400,"2022-11-16 03:30:00",0,2333,160.52992,15.708384,0,104,150,31,3,8
1668569460,"2022-11-16 03:31:00",0,2128,163.33128,32.104675,0,100,152,64,16,41
1668569880,"2022-11-16 03:38:00",0,282,102.56856,22.687542,0,22,114,45,13,32
1668569940,"2022-11-16 03:39:00",0,348,,,0,27,0,0,,
1668570120,"2022-11-16 03:42:00",0,0,189.36649,25.942509,0,0,168,52,9,21
1668570359,"2022-11-16 03:45:59",16,222,167.85695,21.043552,16,18,155,42,8,21
1668570419,"2022-11-16 03:46:59",17,211,189.53575,30.712296,16,17,168,61,14,35
1668570479,"2022-11-16 03:47:59",19,201,182.55203,26.219002,17,16,164,52,10,25
1668570539,"2022-11-16 03:48:59",22,168,135.1985,25.310268,21,13,134,51,13,33
1668570599,"2022-11-16 03:49:59",25,156,198.00745,25.903164,26,12,174,52,7,16
1668570659,"2022-11-16 03:50:59",26,140,158.00879,23.6676,27,11,149,47,12,30
1668570719,"2022-11-16 03:51:59",28,134,192.48091,27.708054,30,11,170,55,14,35
1668570779,"2022-11-16 03:52:59",30,123,165.89224,22.241705,33,10,154,44,10,25
1668570839,"2022-11-16 03:53:59",31,118,196.65793,31.817053,34,9,173,64,14,34
1668570899,"2022-11-16 03:54:59",33,111,170.20108,29.644566,36,9,156,59,14,35
1668570959,"2022-11-16 03:55:59",33,105,139.85812,11.405132,36,8,137,23,2,5
1668571019,"2022-11-16 03:56:59",33,105,141.21617,18.771915,36,8,138,38,8,20
1668571079,"2022-11-16 03:57:59",33,106,,23.591835,37,8,0,47,10,24
1668571139,"2022-11-16 03:58:59",33,100,177.21594,26.085808,37,8,161,52,12,29
1668571199,"2022-11-16 03:59:59",35,99,154.891,29.444767,39,8,147,59,18,44
1668571438,"2022-11-16 04:03:58",27,78,77.11112,24.030807,28,6,95,48,15,37
1668571498,"2022-11-16 04:04:58",26,78,170.11182,26.229284,27,6,156,52,14,35
1668571558,"2022-11-16 04:05:58",27,71,176.45587,33.695732,28,6,160,67,15,37
1668571618,"2022-11-16 04:06:58",27,64,150.06366,30.02544,28,5,144,60,15,38
1668571678,"2022-11-16 04:07:58",25,57,139.40685,23.624893,26,5,137,47,11,29
1668571738,"2022-11-16 04:08:58",23,53,174.75566,31.608261,22,4,159,63,14,36
1668571798,"2022-11-16 04:09:58",21,49,195.3117,28.776962,20,4,172,58,13,34
1668571858,"2022-11-16 04:10:58",20,45,153.8175,27.411953,19,4,146,55,13,33
1668571918,"2022-11-16 04:11:58",18,42,85.44988,28.169289,17,3,103,56,15,37
1668571978,"2022-11-16 04:12:58",17,41,158.1215,24.92304,16,3,149,50,11,26
